0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.08157956173503406,0.08175033334612553,0.08193431036089763,0.08213183102530311,0.08234315289283753,0.08256844166192495,0.08280776019642472,0.08306105793435023,0.08332816090217926,0.08360876256067681,0.08390241571237883,0.08420852570029189,0.0845263451215427,0.08485497026835756,0.08519333949169952,0.08554023366011468,0.08589427885797438,0.08625395143364975,0.08661758546969067,0.08698338270444089,0.08734942488850678,0.08771368851104633,0.08807406178103233,0.08842836369863355,0.08877436500288893,0.08910981073519839,0.08943244411509049,0.08974003138648726,0.09003038726042076,0.09030140055490682,0.09055105961532403,0.09077747708988604,0.09097891363510968,0.09115380013582458,0.09130075804324062,0.09141861746263394,0.09150643265882422,0.0915634946920438,0.09158934094806914,0.09158376138342311,0.09154680136772211,0.09147876106936817,0.09138019139622042,0.09125188656803149,0.09109487346071968,0.09091039792244004,0.09069990831648977,0.09046503659505017,0.09020757724952208,0.08992946451685771,0.08963274824616105,0.08931956884550626,0.08899213173524273,0.08865268173110924,0.08830347776860203,0.08794676835979404,0.08758476814595287,0.08721963587479564,0.08685345409112888,0.0864882107851419,0.08612578319500111,0.08576792391091062,0.08541624937772455,0.08507223084373874,0.08473718775558614,0.08441228355424332,0.08409852378591229,0.08379675640472206,0.08350767411237431,0.08323181855344894,0.08296958616433434,0.08272123545872673,0.08248689552327865,0.08226657549305214,0.08206017477760022,0.08186749381432115,0.07850979395721808,0.0750035460317565,0.0715099363958131,0.06802848051011408,0.06455864959735066,0.06109988063684492,0.05765158575450058,0.05421316092763419,0.05078399394513464,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.0822331414167255,0.08242565869981316,0.08263306293291803,0.08285573543346991,0.08309396655124598,0.08334794308433408,0.08361773590153565,0.08390328800241473,0.08420440326005293,0.08452073610120012,0.08485178238327523,0.08519687172700377,0.08555516155691545,0.08592563308912579,0.08630708948660273,0.08669815637644118,0.0870972848916935,0.08750275736236712,0.08791269573683913,0.08832507276686771,0.08873772593750567,0.0891483740686018,0.08955463645842002,0.08995405438352708,0.09034411471389639,0.09072227534958294,0.09108599213677748,0.09143274687793843,0.09176007601432681,0.09206559953080376,0.09234704961318307,0.09260229857855651,0.09282938559936263,0.09302654175284245,0.09319221294891045,0.09332508032108588,0.09342407770640254,0.0934884058903008,0.09351754335030474,0.09351125329647436,0.09346958687569074,0.09339288247912356,0.09328176116599685,0.09313711829021623,0.09296011148776454,0.09275214525029249,0.09251485237241458,0.09225007261542409,0.09195982897721156,0.09164630199610252,0.091311802544365,0.09095874358481235,0.09058961137104965,0.09020693656859155,0.08981326576068818,0.08941113377987114,0.08900303727483477,0.08859140988336411,0.08817859933682684,0.08776684677160151,0.08735826846913092,0.086954840190505,0.08655838421502182,0.08617055913641855,0.0857928524166881,0.08542657564675832,0.08507286241681777,0.08473266865756285,0.08440677527776838,0.08409579289381405,0.08380016842340435,0.08352019329878671,0.08325601304421712,0.08300763795799576,0.08277495464071491,0.082557738117921,0.07917721313814793,0.07564980415155316,0.07213664278577409,0.06863718280139801,0.06515082808780567,0.06167694393053523,0.058214867596928205,0.054763918149414184,0.05132340541929928,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.08380089110813457,0.08401748190668484,0.08425082120874858,0.08450133801397358,0.08476935897921409,0.08505509426091099,0.0853586235897256,0.08567988283754566,0.08601865135256687,0.08637454034898773,0.0867469826432159,0.0871352240277326,0.08753831656637842,0.08795511408042311,0.08838427007315552,0.08882423831184144,0.08927327624992262,0.08972945142965105,0.09019065095656756,0.09065459408315432,0.09111884788062802,0.09158084591639284,0.09203790979149229,0.09248727332897183,0.09292610914195698,0.09335155725108246,0.0937607553662913,0.0941508703995215,0.0945191307338773,0.09486285874285552,0.0951795030311858,0.09546666985773083,0.09572215320129329,0.09594396294240545,0.09613035065823877,0.09627983256333947,0.09639120917533098,0.09646358134107294,0.0964963623237918,0.09648928572391363,0.09644240908403218,0.09635611310977807,0.09623109652134482,0.09606836663305907,0.09586922583864851,0.09563525425582153,0.095368288853622,0.0950703994481269,0.09474386200501353,0.09439112973019465,0.09401480246126337,0.09361759489237198,0.09320230417318454,0.09277177741880621,0.09232887965252679,0.09187646267753707,0.09141733533845475,0.09095423558972626,0.09048980473712712,0.09002656416216709,0.08956689477881041,0.08911301940916086,0.08866698820124677,0.08823066714931166,0.08780572971651526,0.08739365150297959,0.08699570784980781,0.08661297422300257,0.0862463291808544,0.08589645969487658,0.08556386856804313,0.0852488836750373,0.08495166873734061,0.08467223534101445,0.08441045590650917,0.08416607732721654,0.08076028382763739,0.07720944851821006,0.07367464243753771,0.0701552510411562,0.06665060367719994,0.06315998626270487,0.059682653192946966,0.05621783838183893,0.05276476535785493,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.08624835636848989,0.0864915356164425,0.08675351939587113,0.08703478936995072,0.08733571229557353,0.08765652412775514,0.08799731438480558,0.08835801106631573,0.08873836643350723,0.08913794397365914,0.0895561068763419,0.08999200834834721,0.09044458408591007,0.09091254720665358,0.09139438591940395,0.09188836417758862,0.09239252552154086,0.09290470026711427,0.09342251614323811,0.09394341242032524,0.09446465750591744,0.09498336991496197,0.09549654245117754,0.09600106936475396,0.09649377618189812,0.09697145183530774,0.09743088266333082,0.09786888779111523,0.09828235536110826,0.09866827904430749,0.09902379423895132,0.09934621335086001,0.09963305955008821,0.09988209841228023,0.10009136688013455,0.10025919902031884,0.10038424810331266,0.10046550459692012,0.10050230973720346,0.10049436442166855,0.10044173325677504,0.10034484368316011,0.10020448019514354,0.10002177376385642,0.09979818666345515,0.0995354929851688,0.09923575520235071,0.09890129721943437,0.09853467439715295,0.09813864109429234,0.09771611630166342,0.0972701479663018,0.09680387661290323,0.09632049886530737,0.09582323145392775,0.095315276266194,0.09479978695741513,0.0942798375903292,0.09375839371451812,0.09323828623352658,0.09272218833971142,0.09221259572638539,0.09171181021550513,0.09122192686872548,0.09074482458171222,0.0902821600976436,0.08983536531710089,0.08940564772911626,0.08899399374283455,0.08860117466164018,0.08822775501205012,0.0878741029182848,0.08754040220009572,0.08722666586583645,0.08693275067443144,0.08665837244818224,0.0832246706540551,0.07964796169936453,0.07608924970400924,0.07254784468271913,0.06902299365513957,0.06551389487826326,0.06201971121774626,0.05853958254361155,0.055072637065538485,0.05161800155116214,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.08951882438227379,0.08979130100623833,0.09008484766514599,0.0904000040512482,0.09073718110701082,0.09109664321447547,0.0914784906768017,0.09188264281922559,0.09230882205627677,0.09275653928572497,0.09322508097647156,0.0937134983166564,0.09422059877895986,0.09474494044196616,0.09528482937924593,0.0958383203914735,0.09640322131163873,0.09697710105972035,0.09755730156181641,0.0981409535806928,0.09872499643128971,0.09930620147742297,0.0998811992264356,0.1004465097587608,0.1009985761512266,0.10153380047849508,0.10204858190832061,0.10253935634529521,0.10300263702627036,0.10343505543035461,0.10383340183869416,0.10419466486526471,0.10451606928040619,0.1047951114642165,0.10502959185719102,0.10521764382023954,0.10535775837463054,0.1054488043632984,0.1054900436567553,0.1054811411176961,0.10542216913613828,0.10531360664925576,0.1051563326644703,0.10495161440831624,0.10470109032457031,0.1044067482407004,0.10407089910955744,0.10369614681136471,0.10328535456768176,0.10284160857270278,0.10236817948693117,0.10186848246328509,0.10134603638577208,0.10080442299617004,0.10024724656519968,0.0996780947323676,0.09910050109422447,0.0985179100657183,0.0979336444753598,0.09735087628394373,0.09677260074059083,0.09620161421092038,0.09564049583226011,0.0950915930718857,0.09455701118816984,0.09403860652285123,0.0935379834868306,0.09305649504314958,0.09259524644003922,0.09215510190478865,0.0917366939760737,0.09134043512841936,0.09096653132753083,0.09061499714896215,0.09028567209445945,0.0899782377495999,0.08651378426375692,0.08290856556400357,0.07932351203361646,0.07575785056033953,0.07221073744740733,0.06868127436064968,0.06516852331073658,0.06167152054227247,0.05818928923472122,0.05472085095176989,0.05126523580516265,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.0935358997421396,0.0938405827387899,0.09416882622034561,0.09452123366996079,0.0948982646029514,0.09530021465096289,0.09572719597285423,0.09617911835821225,0.09665567141133502,0.09715630821876256,0.0976802309109743,0.09822637852781665,0.09879341758683508,0.09937973573343012,0.09998343882133298,0.10060235173125823,0.10123402318498576,0.10187573475208583,0.10252451417787484,0.10317715308511335,0.10383022901985925,0.10448013172544768,0.10512309343969414,0.10575522292119138,0.10637254282320355,0.10697102995042782,0.10754665785706094,0.10809544117638242,0.10861348101450105,0.10909701069585925,0.10954244111712566,0.10994640495047381,0.11030579893780784,0.11061782353470037,0.11088001919665377,0.1110902986503329,0.11124697455773744,0.11134878206054885,0.11139489578336062,0.1113849409760862,0.11131899858514635,0.11119760415744864,0.11102174059791703,0.110792824917568,0.11051268922204238,0.11018355629735727,0.1098080102479011,0.10938896272905851,0.10892961539134963,0.10843341921299648,0.10790403144220162,0.10734527089839244,0.10676107239296181,0.10615544102477759,0.10553240708454106,0.10489598226595243,0.10425011783195054,0.10359866532272563,0.10294534032067607,0.10229368970812214,0.10164706276862634,0.10100858639448573,0.10038114457361227,0.09976736224077534,0.09916959349307275,0.09858991408935511,0.09803011807974663,0.0974917183457118,0.09697595077434493,0.09648378174344543,0.09601591855691496,0.09557282244321594,0.09515472371292458,0.0947616386644059,0.094393387828727,0.09404961515530597,0.09055135657907826,0.08691479734308395,0.08330078677251662,0.07970846037428524,0.07613687472779446,0.0725850253169762,0.06905186328341567,0.06553631095711791,0.06203727605866535,0.05855366450188086,0.055084391759013446,0.05162839278043031,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.09820688539095421,0.09854688891400207,0.09891318418276807,0.09930644463948793,0.0997271830690169,0.10017572937424454,0.1006522087161007,0.10115652042648565,0.10168831812692294,0.10224699150274039,0.10283165019100049,0.10344111023922148,0.10407388358033867,0.10472817094675191,0.10540185861235357,0.10609251930608413,0.1067974175840889,0.10751351988055222,0.10823750938070284,0.1089658057745902,0.10969458985861391,0.11041983285532775,0.1111373302228609,0.1118427396257301,0.11253162264132091,0.11319948968343424,0.11384184753855461,0.11445424883436231,0.11503234269577212,0.11557192579350795,0.11606899295566767,0.11651978649528857,0.11692084340755221,0.11726903960946503,0.1175616304326226,0.11779628663550071,0.11797112527461062,0.11808473486231044,0.11813619434114328,0.11812508551793433,0.11805149872285797,0.1179160315863608,0.11771978095710392,0.11746432811380364,0.11715171754984921,0.11678442972882117,0.11636534831868142,0.11589772250989863,0.11538512510590584,0.1148314071412746,0.11424064983250587,0.11361711469754945,0.11296519269274624,0.1122893532100222,0.11159409375351256,0.11088389107448479,0.11016315448797945,0.10943618202587951,0.10870712000130234,0.10797992647064744,0.10725833898482334,0.1065458469226562,0.10584566859977657,0.10516073324780931,0.10449366786371744,0.10384678883971826,0.10322209820207995,0.10262128421379563,0.10204572603277953,0.10149650206465324,0.10097440160787144,0.10047993935903315,0.10001337232758156,0.09957471870127768,0.09916377820616412,0.09878015351632005,0.0952448211100477,0.09157389090504002,0.08792812333060085,0.08430655367685187,0.08070812915670075,0.07713172880505963,0.0735761821740856,0.07004028666435892,0.06652282337343277,0.06302257138265123,0.05953832043984986,0.056068882028992725,0.05261309884757406,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.10342676374305515,0.10380541102703067,0.1042133382961602,0.10465129553406505,0.10511985380715932,0.1056193805140864,0.10615001504118476,0.10671164527872626,0.10730388547991579,0.10792605596358146,0.10857716517085642,0.10925589458483956,0.10996058700931313,0.11068923867742245,0.1114394956234129,0.11220865470001729,0.11299366956119555,0.11379116185531601,0.11459743778858109,0.11540851012395748,0.11622012557884007,0.11702779747725542,0.11782684340195834,0.11861242748089043,0.11937960683389265,0.12012338160212463,0.12083874788715998,0.12152075284193817,0.12216455108421384,0.12276546154715637,0.12331902384327029,0.12382105319838127,0.12426769301313065,0.12465546413080325,0.12498130993237508,0.12524263644185157,0.12543734670614384,0.12556386881223994,0.1256211770181085,0.1256088056000169,0.12552685515479106,0.12537599123772694,0.1251574353619511,0.12487294852948416,0.12452480760458337,0.12411577497273624,0.12364906205078893,0.12312828732226491,0.12255742966451219,0.12194077780891782,0.12128287683057273,0.12058847259852795,0.11986245513179755,0.11910980179972938,0.11833552127902838,0.11754459913482415,0.116741945831424,0.11593234790187434,0.11512042291656474,0.11431057879248402,0.11350697787915004,0.11271350614751821,0.11193374769713416,0.11117096468713364,0.11042808269092289,0.10970768137477666,0.10901199030914793,0.10834288963984004,0.10770191527563922,0.10709026819045298,0.10650882739198514,0.10595816607567671,0.1054385704618783,0.10495006080551628,0.10449241407010759,0.10406518777088195,0.10048929333535805,0.09678075826867723,0.09310024574022494,0.0894466813941475,0.08581889278679047,0.08221563154760116,0.07863559419921334,0.07507744145843394,0.07153981588609057,0.06802135779764575,0.06452071938737403,0.061036577056140615,0.0575676419659751,0.05411266887341581,0.05067046331787625,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.10908254318227113,0.10950336912492979,0.10995673663826629,0.11044347924883098,0.11096423163584175,0.11151940212358082,0.11210914562504966,0.11273333754228067,0.11339154915898418,0.11408302508226036,0.11480666330052079,0.11556099842330504,0.11634418865432929,0.1171540070211282,0.11798783734262876,0.11884267535986758,0.11971513538516577,0.12060146274215254,0.12149755217424045,0.12239897229408257,0.12330099603314461,0.12419863693113532,0.1250866909822833,0.12595978363221133,0.12681242139848742,0.127639047472972,0.12843410055795773,0.12919207609386824,0.1299075889567709,0.1305754366417356,0.13119066190530165,0.1317486138187255,0.132245006184458,0.13267597229206363,0.13303811503654106,0.1333285514911156,0.1335449511167931,0.13368556690044814,0.13374925883956224,0.13373550933203704,0.1336444301804811,0.13347676107839457,0.1332338596069214,0.13291768293138873,0.13253076154280458,0.13207616553707613,0.1315574640604213,0.1309786786701157,0.13034423146261048,0.12965888890396832,0.12892770235885098,0.1281559463529231,0.1273490556191097,0.12651256197088584,0.1256520320165041,0.12477300667817402,0.12388094341157664,0.12298116193605642,0.12207879418704302,0.12117873909264319,0.12028562265899416,0.1194037637270322,0.1185371456399205,0.11768939393850274,0.11686376008459733,0.11606311110125651,0.11528992491748523,0.11454629111417707,0.11383391668961294,0.11315413639779244,0.11250792716172876,0.11189592602682526,0.11131845109637746,0.11077552488156885,0.11026689950121234,0.10979208318082954,0.10617191634670299,0.10242233655282013,0.09870390081189837,0.09501541509235734,0.09135557634852111,0.08772299715009019,0.08411622882143792,0.08053378289259225,0.07697415071515264,0.07343582114523556,0.06991729624098604,0.06641710496358466,0.06293381490752692,0.05946604211794038,0.05601245907968479,0.05257180098493819,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0.11505772297996152,0.11552447520177538,0.11602732037527187,0.11656718299281214,0.11714476699848571,0.1177605252785019,0.11841462965208642,0.11910694192343833,0.11983698658888627,0.12060392581673164,0.1214065373288181,0.12224319581124764,0.12311185846575033,0.12401005528218483,0.12493488456603873,0.1258830141925451,0.12685068898150653,0.12783374449494367,0.12882762745455528,0.12982742285943433,0.13082788775871346,0.13182349150139427,0.1328084621494618,0.1337768386037,0.13472252785778327,0.13563936666871157,0.13652118681395403,0.1373618830011511,0.13815548240803727,0.13889621476123098,0.13957858181510435,0.14019742506799548,0.14074799055389048,0.14122598957405674,0.14162765428496005,0.1419497871354492,0.14218980324625868,0.14234576494631074,0.14241640782042952,0.14240115777870044,0.1423001388251609,0.1421141713787768,0.1418447611785033,0.14149407898230065,0.14106493144294507,0.14056072370717443,0.13998541443522883,0.13934346407168474,0.1386397773126038,0.1378796408059786,0.1370686571904301,0.13621267661996134,0.13531772693984168,0.13438994367064727,0.1334355009250135,0.1324605443263206,0.1314711269224117,0.13047314899312162,0.12947230254082298,0.1284740211316211,0.12748343562467607,0.1265053361918816,0.12554414089325538,0.12460387093821564,0.12368813263253885,0.12280010588802219,0.12194253905915454,0.12111774977045923,0.1203276313112026,0.11957366410198557,0.11885693168101406,0.1181781406167937,0.1175376437283998,0.11693546598374384,0.11637133244945537,0.11584469768190277,0.11217632479759403,0.10838205340710322,0.10462232493434234,0.10089581503868372,0.09720107846829583,0.09353657637752005,0.08990070199144336,0.08629180439790432,0.08270821030416718,0.07914824364967188,0.07561024301667284,0.07209257682648693,0.06859365634994136,0.06511194659609068,0.06164597517319663,0.058194339240319026,0.054755710686786654,0.051328839690556294,0.05,0.05,0.05,0.05,0.05,0.05
